2.5354 -1.5271e-15 0 -2.1813e-11 16586 1649 1 0.054018 1.495 0.053685 0.04875
2.5798 -1.5702e-15 0 -2.1812e-11 16616 1649 1 0.055018 1.495 0.054685 0.04875
2.6243 -1.6133e-15 0 -2.1811e-11 16646 1649 1 0.056019 1.495 0.055685 0.04875
2.6687 -1.6564e-15 0 -2.1811e-11 16676 1649 1 0.057019 1.495 0.056686 0.04875
2.7132 -1.6996e-15 0 -2.181e-11 16706 1649 1 0.058019 1.495 0.057686 0.04875
2.7576 -1.7427e-15 0 -2.181e-11 16736 1649 1 0.05902 1.495 0.058686 0.04875
2.8021 -1.7858e-15 0 -2.1809e-11 16767 1649 1 0.06002 1.495 0.059687 0.04875
2.8458 -1.8258e-15 0 -2.1809e-11 16797 1949 1 0.06102 1.495 0.060687 0.04875
2.8893 -1.8643e-15 0 -2.1808e-11 16827 1949 1 0.062021 1.495 0.061687 0.04875
2.9327 -1.9028e-15 0 -2.1808e-11 16857 1949 1 0.063021 1.495 0.062688 0.04875
2.9762 -1.9413e-15 0 -2.1807e-11 16887 1949 1 0.064021 1.495 0.063688 0.04875
3.0196 -1.9798e-15 0 -2.1807e-11 16917 1949 1 0.065022 1.495 0.064688 0.04875
3.0631 -2.0183e-15 0 -2.1807e-11 16947 1949 1 0.066022 1.495 0.065689 0.04875
3.1065 -2.0568e-15 0 -2.1806e-11 16977 1949 1 0.067022 1.495 0.066689 0.04875
3.15 -2.0953e-15 0 -2.1806e-11 17007 1949 1 0.068023 1.495 0.067689 0.04875
3.1934 -2.1338e-15 0 -2.1806e-11 17038 1949 1 0.069023 1.495 0.06869 0.04875
3.2369 -2.1723e-15 0 -2.1805e-11 17068 1949 1 0.070023 1.495 0.06969 0.04875
3.2796 -2.2131e-15 0 -2.1805e-11 17098 2249 1 0.071024 1.495 0.07069 0.04875
3.3221 -2.2549e-15 0 -2.1804e-11 17128 2249 1 0.072024 1.495 0.071691 0.04875
3.3645 -2.2968e-15 0 -2.1804e-11 17158 2249 1 0.073024 1.495 0.072691 0.04875
3.407 -2.3387e-15 0 -2.1803e-11 17188 2249 1 0.074025 1.495 0.073691 0.04875
3.4494 -2.3805e-15 0 -2.1803e-11 17218 2249 1 0.075025 1.495 0.074692 0.04875
3.4919 -2.4224e-15 0 -2.1802e-11 17248 2249 1 0.076025 1.495 0.075692 0.04875
3.5343 -2.4642e-15 0 -2.1802e-11 17278 2249 1 0.077026 1.495 0.076692 0.04875
3.5768 -2.5061e-15 0 -2.1802e-11 17309 2249 1 0.078026 1.495 0.077693 0.04875
3.6192 -2.5479e-15 0 -2.1801e-11 17339 2249 1 0.079026 1.495 0.078693 0.04875
3.6617 -2.5898e-15 0 -2.1801e-11 17369 2249 1 0.080027 1.495 0.079693 0.04875
